ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
2597	glyceraldehyde-3-phosphate dehydrogenase	GAPDH	0.188456478232734	0	0.253993938392872	1	0.211018567715424	0
80169	CST telomere replication complex component 1	CTC1	-0.362154196794256	0	-0.168238458103056	0	1.17842407060338	1
51371	proteasome maturation protein	POMP	0.201824759662506	0	0.11545277569515	0	0.329122785973411	1
22856	chondroitin sulfate synthase 1	CHSY1	0.515064566781511	1	0.142627824605659	0	-0.0118423198197686	0
113444	small integral membrane protein 12	SMIM12	0.394349532670102	1	0.380435661461036	1	-0.137300225608753	0
220002	cytochrome b561 family member A3	CYB561A3	-0.219413849701308	0	-0.0292111857037582	0	0.884284572721111	1
2005	ETS transcription factor ELK4	ELK4	0.158054985304124	0	0.156733957471113	0	0.31950357188127	1
56970	ataxin 7 like 3	ATXN7L3	0.0087238995587029	0	0.153084690759593	0	0.472475504785171	1
2961	general transcription factor IIE subunit 2	GTF2E2	0.0581933308762324	0	0.108564387348679	0	0.465511936047424	1
5519	protein phosphatase 2 scaffold subunit Abeta	PPP2R1B	0.121916752867623	0	0.095103419448705	0	0.413664238557585	1
64951	mitochondrial ribosomal protein S24	MRPS24	0.432385878611019	1	0.103254382565854	0	0.0911886103014101	0
7107	G protein-coupled receptor 137B	GPR137B	0.267735793616099	0	0.248310356364597	1	0.106409998518828	0
11123	RCAN family member 3	RCAN3	-0.0546506261388302	0	0.473144250565531	1	0.200793148028422	0
6429	serine and arginine rich splicing factor 4	SRSF4	0.108131764508048	0	0.179327039153449	0	0.331212246782496	1
57092	PEST proteolytic signal containing nuclear protein	PCNP	0.147220830937872	0	0.132718357403274	0	0.338292076568042	1
1992	serpin family B member 1	SERPINB1	-0.131670019384025	0	0.183061229565041	0	0.566799604895179	1
9989	protein phosphatase 4 regulatory subunit 1	PPP4R1	0.429524208289816	1	0.338508829376085	1	-0.150113222004483	0
146691	target of myb1 like 2 membrane trafficking protein	TOM1L2	-0.314207515550518	0	0.17730618941788	0	0.752377853694618	1
4780	nuclear factor, erythroid 2 like 2	NFE2L2	0.349273929561448	1	0.225044870434678	0	0.0382784699128624	0
6729	signal recognition particle 54	SRP54	0.155089751382953	0	0.180381861869817	0	0.274517680197945	1
9097	ubiquitin specific peptidase 14	USP14	0.288938040396111	0	0.402851107149571	1	-0.0828691215201349	0
84959	ubiquitin associated and SH3 domain containing B	UBASH3B	0.482836912947404	1	0.452057023470671	1	-0.327538886701079	0
9967	thyroid hormone receptor associated protein 3	THRAP3	0.194534962383655	0	0.286946368473837	1	0.12153858220959	0
27247	NFU1 iron-sulfur cluster scaffold	NFU1	0.107411368807186	0	-0.036888922627389	0	0.530472659856708	1
79711	importin 4	IPO4	0.338027170072637	0	0.566185717188869	1	-0.303616933741264	0
5700	proteasome 26S subunit, ATPase 1	PSMC1	0.324389717861759	1	0.269733834751415	0	0.0051926656624115	0
834	caspase 1	CASP1	-0.11261810443817	0	0.239206916283615	0	0.470993424044595	1
51029	desumoylating isopeptidase 2	DESI2	0.103431466143816	0	0.420186155455378	1	0.0722714150891992	0
51296	solute carrier family 15 member 3	SLC15A3	0.0439553153300487	0	0.18542426633954	0	0.36562447508105	1
29889	G protein nucleolar 2	GNL2	0.428502314387138	1	0.265929867598308	0	-0.0995222770091626	0
23303	kinesin family member 13B	KIF13B	-0.0956546401611504	0	0.249085727440381	0	0.438659547526695	1
22850	ADNP homeobox 2	ADNP2	0.555887512615984	1	0.0956375699683925	0	-0.0627632545088517	0
5862	RAB2A, member RAS oncogene family	RAB2A	0.159373398517177	0	0.296543822323141	1	0.132018062215439	0
56888	potassium channel modulatory factor 1	KCMF1	0.157199818385175	0	0.257672894118851	1	0.171518639457281	0
55505	NOP10 ribonucleoprotein	NOP10	0.131237756604506	0	0.194396233388686	0	0.257047967086336	1
2804	golgin B1	GOLGB1	0.044444748514417	0	0.0598102145038251	0	0.475910494329007	1
84376	hook microtubule tethering protein 3	HOOK3	0.321320588298224	0	0.325914259260543	1	-0.0747899726032042	0
9563	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	H6PD	-0.296321160756273	0	-0.131226952262761	0	0.997780508423242	1
84617	tubulin beta 6 class V	TUBB6	0.387550771225863	0	0.435654092955817	1	-0.255402709327456	0
1452	casein kinase 1 alpha 1	CSNK1A1	0.438473140333446	1	0.169334939380636	0	-0.043559518018963	0
65059	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	RAPH1	0.709347802391903	1	0.606003673269024	0	-0.753557607875376	-1
80232	WD repeat domain 26	WDR26	0.351538463945658	0	0.435618510519465	1	-0.23256136984808	0
201626	phosphodiesterase 12	PDE12	0.417768593826123	1	0.288709744041649	1	-0.155027815907147	0
163882	consortin, connexin sorting protein	CNST	-0.11479782565041	0	0.239006164875702	0	0.422967684694916	1
55291	protein phosphatase 6 regulatory subunit 3	PPP6R3	0.364752141155936	1	0.397960095050001	1	-0.215704669666929	0
378	ADP ribosylation factor 4	ARF4	0.348627937528796	1	0.176999274184846	0	0.0212559773817578	0
5686	proteasome 20S subunit alpha 5	PSMA5	-0.0635602901862473	0	0.228194242106429	0	0.374716260143758	1
1497	cystinosin, lysosomal cystine transporter	CTNS	0.369454840298809	0	0.355862497449344	1	-0.188068181085141	0
3915	laminin subunit gamma 1	LAMC1	0.407651212350844	0	0.52988633070613	1	-0.400992193380619	0
10772	serine and arginine rich splicing factor 10	SRSF10	0.428768885110609	1	0.301040192550147	1	-0.19513129258768	0
3735	lysyl-tRNA synthetase 1	KARS1	-0.0504657468499445	0	0.0862689406106494	0	0.488004625003152	1
3344	forkhead box N2	FOXN2	-0.233942093523055	0	0.185599013155938	0	0.570623853684589	1
26234	F-box and leucine rich repeat protein 5	FBXL5	0.577040230228448	1	0.160140978781472	0	-0.219487487334296	0
57700	family with sequence similarity 160 member B1	FAM160B1	-0.0892567462556428	0	0.267276972157161	0	0.322443413049371	1
55379	leucine rich repeat containing 59	LRRC59	0.314788151379808	0	0.343465141737976	1	-0.174912339864443	0
8760	CDP-diacylglycerol synthase 2	CDS2	-0.246971129194685	0	0.280378533101111	0	0.449028110285816	1
3241	hippocalcin like 1	HPCAL1	0.474705407231228	1	0.431497160582898	0	-0.427638277511665	0
1737	dihydrolipoamide S-acetyltransferase	DLAT	-0.114116362326353	0	0.00112094811404972	0	0.59135572287048	1
84759	polycomb group ring finger 1	PCGF1	-0.0142662056205367	0	0.106118564144667	0	0.38376706552971	1
79018	GID complex subunit 4 homolog	GID4	-0.25006796129791	0	0.222369724559792	0	0.502903655085968	1
100	adenosine deaminase	ADA	-0.467218183417552	0	-0.113699874922846	0	1.05581567109789	1
11137	PWP1 homolog, endonuclein	PWP1	0.325168065649137	0	0.464728199076857	1	-0.323569655320346	0
10782	zinc finger protein 274	ZNF274	0.376838481023906	1	0.104420577086092	0	-0.0199435009293403	0
23032	ubiquitin specific peptidase 33	USP33	-0.236757074185446	0	0.0903427416578815	0	0.605636172488936	1
673	B-Raf proto-oncogene, serine/threonine kinase	BRAF	0.381676783402483	1	0.118022643778474	0	-0.048027168517395	0
100533483	DNAAF4-CCPG1 readthrough (NMD candidate)	DNAAF4-CCPG1	-0.0785651796321876	0	-0.126487819758683	0	0.65461698891659	1
8721	endothelial differentiation related factor 1	EDF1	0.0939549080573503	0	0.0767795712436197	0	0.271722290461472	1
10600	ubiquitin specific peptidase 16	USP16	0.400277765242825	1	0.274339819824306	0	-0.233096975506777	0
80262	chromosome 16 open reading frame 70	C16orf70	0.0904964410489697	0	0.391149809549399	1	-0.0442567284931297	0
7392	upstream transcription factor 2, c-fos interacting	USF2	-0.15249588779076	0	0.196891543546467	0	0.392469337177706	1
11034	destrin, actin depolymerizing factor	DSTN	0.481212570365592	1	0.296397853893767	0	-0.342688715060154	-1
8723	sorting nexin 4	SNX4	0.366943696504398	1	0.235461429688176	0	-0.16959209283238	0
219749	zinc finger protein 25	ZNF25	-0.0414477771371242	0	0.0527287055256291	0	0.421058459615105	1
131566	discoidin, CUB and LCCL domain containing 2	DCBLD2	0.650897978601346	1	0.474686341271408	0	-0.694777100926803	-1
5901	RAN, member RAS oncogene family	RAN	0.238535713975095	0	0.327495541911686	1	-0.138770042902683	0
3454	interferon alpha and beta receptor subunit 1	IFNAR1	-0.344943580733393	0	0.200479744184204	0	0.570971641581574	1
6892	TAP binding protein	TAPBP	-0.195646165862934	0	0.216685010484539	0	0.402073024814751	1
64215	DnaJ heat shock protein family (Hsp40) member C1	DNAJC1	0.160559858898608	0	-0.0926563660124291	0	0.353235723538456	1
6341	SCO cytochrome c oxidase assembly protein 1	SCO1	-0.30820142934234	0	0.124958686401776	0	0.603719609548406	1
79837	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	PIP4K2C	-0.176251234361171	0	-0.0269685572903633	0	0.623326237879215	1
84888	signal peptide peptidase like 2A	SPPL2A	-0.0761932348582715	0	0.0836701112139462	0	0.410133721123861	1
146722	CD300 molecule like family member f	CD300LF	-0.553539200357134	0	-0.742970028932042	0	1.70941619924066	1
6722	serum response factor	SRF	0.467562210208586	1	-0.00958140802880791	0	-0.0472922364869515	0
51735	Rap guanine nucleotide exchange factor 6	RAPGEF6	0.452341944910518	1	0.111429338847389	0	-0.156267922079333	0
51542	VPS54 subunit of GARP complex	VPS54	-0.176623026038468	0	-0.0316234010042038	0	0.609363657323605	1
151525	WD repeat, sterile alpha motif and U-box domain containing 1	WDSUB1	-0.252249848961423	0	0.13180223644604	0	0.517431786711242	1
79868	ALG13 UDP-N-acetylglucosaminyltransferase subunit	ALG13	0.418886595074749	1	0.150535959423321	0	-0.173249475217434	0
27246	ring finger protein 115	RNF115	-0.189727911958771	0	0.0176397771729508	0	0.56682730325203	1
23396	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	PIP5K1C	0.473717454717191	1	0.178839444317632	0	-0.260208314417085	0
28511	NFKB inhibitor interacting Ras like 2	NKIRAS2	-0.0970429910631481	0	0.135293944283875	0	0.351094993578043	1
29088	mitochondrial ribosomal protein L15	MRPL15	0.275883754732435	0	0.481255527917392	1	-0.368366424835534	0
9908	G3BP stress granule assembly factor 2	G3BP2	0.0320409126743417	0	-0.0385258707083125	0	0.391667018435419	1
3964	galectin 8	LGALS8	0.340812706789416	0	0.44310652098671	1	-0.399472563164712	-1
2907	glutamate ionotropic receptor NMDA type subunit associated protein 1	GRINA	0.0273216141886508	0	0.0875740470392348	0	0.268893271928302	1
3455	interferon alpha and beta receptor subunit 2	IFNAR2	-0.32614918992274	-1	-0.189605626934648	0	0.898407815786374	1
4772	nuclear factor of activated T cells 1	NFATC1	1.47617516919734	1	-0.551919562209191	-1	-0.541618442545806	-1
10493	vesicle amine transport 1	VAT1	-0.144694503914071	0	0.0434602853899637	0	0.481921742649366	1
66008	trafficking kinesin protein 2	TRAK2	-0.293996666338366	0	0.175671952573232	0	0.493711849944848	1
51167	cytochrome b5 reductase 4	CYB5R4	-0.149046141372422	0	0.124520579125472	0	0.39709916783719	1
1203	CLN5 intracellular trafficking protein	CLN5	-0.0294754318636823	0	-0.0977898813833562	0	0.489762756095011	1
5720	proteasome activator subunit 1	PSME1	-0.106602243857846	0	-0.0953626385257209	0	0.559788829439075	1
1439	colony stimulating factor 2 receptor beta common subunit	CSF2RB	-0.282479667606538	0	-0.0519750213352843	0	0.689552397130216	1
55113	XK related 8	XKR8	-0.327646742506742	0	0.0455495779131141	0	0.623153038143389	1
10312	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	TCIRG1	-0.0512181878030624	0	-0.0230097175590274	0	0.412877306057517	1
140775	SMCR8-C9orf72 complex subunit	SMCR8	-0.0807044432182789	0	0.124758921781115	0	0.284274007287358	1
5306	phosphatidylinositol transfer protein alpha	PITPNA	0.171865487884205	0	0.249069987246543	1	-0.103327693406817	0
1390	cAMP responsive element modulator	CREM	0.836397977448836	1	0.27613465752898	0	-0.795353523732667	-1
54820	nudE neurodevelopment protein 1	NDE1	-0.233800440157474	0	-0.0504785104620762	0	0.600033262169241	1
2521	FUS RNA binding protein	FUS	0.516980421679756	1	0.326970324649572	0	-0.529488950729938	-1
51122	COMM domain containing 2	COMMD2	-0.268157812051527	0	0.17374220308057	0	0.402872212955785	1
9236	cell cycle progression 1	CCPG1	-0.369807242858867	0	-0.232432916113661	0	0.906491968266149	1
10791	vesicle associated membrane protein 5	VAMP5	-0.50987969543648	0	-0.495671912895693	0	1.30970922998537	1
79056	proline rich and Gla domain 4	PRRG4	-0.333043026452151	0	-0.162089100924314	0	0.791962030506983	1
51108	methyltransferase like 9	METTL9	-0.185826291758158	0	-0.224040400616172	0	0.698818006804741	1
84162	KIAA1109	KIAA1109	-0.194351298449305	0	-0.15812481918387	0	0.639988041272415	1
23550	pleckstrin and Sec7 domain containing 4	PSD4	0.422224175803739	1	0.333290429474706	0	-0.468472508552443	-1
56851	ER membrane protein complex subunit 7	EMC7	-0.0696682116091552	0	-0.0633248785513043	0	0.417505277970289	1
51056	leucine aminopeptidase 3	LAP3	-0.320168120258357	0	0.0878753260359186	0	0.508667841210787	1
55131	RNA binding motif protein 28	RBM28	0.386250940489125	0	0.554540243953614	1	-0.666842597477769	0
6196	ribosomal protein S6 kinase A2	RPS6KA2	-0.254992202374222	0	-0.423079145764506	0	0.951656392931334	1
22919	microtubule associated protein RP/EB family member 1	MAPRE1	0.275327954111772	0	0.342714616549546	1	-0.357473868761247	-1
55573	CDV3 homolog	CDV3	0.233321990431548	1	0.213733899768382	0	-0.187149941990059	0
57488	extended synaptotagmin 2	ESYT2	0.569515202187009	1	0.450215734227317	0	-0.765310104378402	-1
8669	eukaryotic translation initiation factor 3 subunit J	EIF3J	0.342793593064876	1	0.286731972805232	0	-0.381483596860976	-1
2618	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	GART	-0.29123419215388	0	-0.0880116607907961	0	0.62498499780823	1
5685	proteasome 20S subunit alpha 4	PSMA4	-0.143598208448827	0	0.0510838735249415	0	0.337134649684284	1
25793	F-box protein 7	FBXO7	-0.118326238264281	0	0.0576509068546294	0	0.29109922983713	1
9816	URB2 ribosome biogenesis homolog	URB2	0.541441363133362	1	0.356934804504341	0	-0.678630858860123	-1
55062	WD repeat domain, phosphoinositide interacting 1	WIPI1	-0.123860791843645	0	-0.262829811924021	0	0.594673144059069	1
11120	butyrophilin subfamily 2 member A1	BTN2A1	-0.0781769043308298	0	-0.0985430222464938	0	0.383294617741042	1
53	acid phosphatase 2, lysosomal	ACP2	-0.271864846160716	0	0.0865943449865654	0	0.390211235352403	1
7389	uroporphyrinogen decarboxylase	UROD	-0.392676788727238	0	-0.0642575360689506	0	0.652807164054241	1
10492	synaptotagmin binding cytoplasmic RNA interacting protein	SYNCRIP	0.26133180604241	0	0.242335392929649	0	-0.311499210271011	-1
5696	proteasome 20S subunit beta 8	PSMB8	-0.416952640546235	0	-0.247304735515987	0	0.856155419028271	1
4000	lamin A/C	LMNA	0.477120318562468	0	0.286669529934207	0	-0.572511025958674	-1
2629	glucosylceramidase beta	GBA	-0.0587709817761244	0	-0.0560419755295527	0	0.30133537473117	1
1362	carboxypeptidase D	CPD	-0.225306305266226	0	-0.292659453023434	0	0.696627809202235	1
9804	translocase of outer mitochondrial membrane 20	TOMM20	0.245169819780317	1	0.313855234428269	1	-0.381934595664271	-1
1727	cytochrome b5 reductase 3	CYB5R3	-0.202564223537252	0	0.0639286802021442	0	0.315263866195762	1
10549	peroxiredoxin 4	PRDX4	-0.236988407776522	0	-0.0974381425968307	0	0.510022445206976	1
57404	cytochrome P450 family 20 subfamily A member 1	CYP20A1	0.32229234419302	1	0.2112468384459	0	-0.37110237657634	-1
51593	serrate, RNA effector molecule	SRRT	0.296442206246342	1	0.0844635398345961	0	-0.220862963768001	0
55628	zinc finger protein 407	ZNF407	0.31056734577953	0	0.233795079013811	0	-0.38907853387199	-1
91	activin A receptor type 1B	ACVR1B	-0.361161842688213	0	-0.194515421054355	0	0.708646896151745	1
11319	ecdysoneless cell cycle regulator	ECD	0.439660199694275	1	-0.0202626420284773	0	-0.268134355174876	0
1120	choline kinase beta	CHKB	-0.288060844468303	0	-0.0756017918471539	0	0.502002751720648	1
23029	RNA binding motif protein 34	RBM34	-0.269674538724519	0	-0.0169314145767796	0	0.422018130688361	1
80314	enhancer of polycomb homolog 1	EPC1	0.313497821380022	0	0.278255807522617	0	-0.457506685070713	-1
2799	glucosamine (N-acetyl)-6-sulfatase	GNS	-0.109109307339951	0	-0.0928411557514863	0	0.333987797302182	1
10456	HCLS1 associated protein X-1	HAX1	0.0240054379107235	0	-0.206086982359718	0	0.293797712124924	1
10553	HIV-1 Tat interactive protein 2	HTATIP2	-0.131859761853352	0	-0.138318115959137	0	0.378555587294684	1
79658	Rho GTPase activating protein 10	ARHGAP10	0.502192697549575	1	-0.0817685100235472	0	-0.338701877012536	0
6836	surfeit 4	SURF4	0.235111957936718	0	0.120047812051318	0	-0.277900073122424	-1
5894	Raf-1 proto-oncogene, serine/threonine kinase	RAF1	-0.134356591330123	0	-0.0672561748531741	0	0.276043082804064	1
25915	NADH:ubiquinone oxidoreductase complex assembly factor 3	NDUFAF3	-0.0771920009689939	0	-0.117923109271761	0	0.266220701737067	1
23670	cell migration inducing hyaluronidase 2	CEMIP2	1.04215125710841	1	0.434396585065169	0	-1.40732374686213	-1
80208	SPG11 vesicle trafficking associated, spatacsin	SPG11	-0.410389624240022	0	-0.37536085740058	0	0.854710607482119	1
9341	vesicle associated membrane protein 3	VAMP3	0.159324044973511	0	0.163200032141008	0	-0.254872252385562	-1
10712	family with sequence similarity 189 member B	FAM189B	-0.508027847425449	-1	-0.352910689413592	-1	0.920462916299588	1
170506	DEAH-box helicase 36	DHX36	-0.213036586244774	0	-0.0736469718544264	0	0.341630639169837	1
643866	cerebellin 3 precursor	CBLN3	-0.480732947164354	0	-0.219481970507706	0	0.754184087803553	1
145389	solute carrier family 38 member 6	SLC38A6	0.36861503459577	0	0.17353467838339	0	-0.490787710614983	-1
9533	RNA polymerase I and III subunit C	POLR1C	0.352978981007681	0	0.366240371885723	0	-0.669217433997174	-1
7072	TIA1 cytotoxic granule associated RNA binding protein	TIA1	-0.278864706918959	0	-0.119047411292941	0	0.446699669326373	1
